scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2087,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2088,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2089,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2090,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2091,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2092,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2093,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2094,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2095,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2096,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2097,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2098,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2099,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,BTN,Bhutan,2100,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1989,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1990,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1991,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1992,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1993,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1994,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1995,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1996,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1997,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1998,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,1999,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2000,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2001,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2002,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2003,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2004,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2005,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2006,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2007,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2008,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2009,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2010,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2011,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2012,0,0,<NA>,<NA>,0.98
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2013,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2014,0,0,<NA>,<NA>,0.97
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2015,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2016,0,0,<NA>,<NA>,0.97
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2017,0,0,<NA>,<NA>,0.98
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2018,0,0,<NA>,<NA>,0.99
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2019,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2020,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2021,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2022,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2023,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2024,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2025,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2026,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2027,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2028,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2029,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2030,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2031,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2032,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2033,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2034,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2035,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2036,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2037,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2038,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2039,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2040,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2041,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2042,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2043,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2044,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2045,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2046,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2047,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2048,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2049,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2050,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2051,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2052,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2053,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2054,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2055,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2056,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2057,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2058,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2059,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2060,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2061,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2062,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2063,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2064,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2065,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2066,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2067,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2068,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2069,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2070,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2071,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2072,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2073,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2074,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2075,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2076,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2077,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2078,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2079,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2080,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2081,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2082,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2083,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2084,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2085,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2086,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2087,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2088,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2089,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2090,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2091,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2092,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2093,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2094,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2095,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2096,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2097,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2098,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2099,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,CHN,China,2100,0,0,<NA>,<NA>,1
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1980,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1981,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1982,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1983,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1984,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1985,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1986,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1987,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1988,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1989,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1990,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1991,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1992,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1993,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1994,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1995,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1996,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1997,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1998,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,1999,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2000,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2001,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2002,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2003,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2004,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2005,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2006,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2007,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2008,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2009,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2010,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2011,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2012,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2013,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2014,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2015,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2016,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2017,0,0,<NA>,<NA>,0
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2018,0,0,<NA>,<NA>,0.127456790043578
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2019,0,0,<NA>,<NA>,0.128383634258009
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2020,0,0,<NA>,<NA>,0.129241605928844
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2021,0,0,<NA>,<NA>,0.130020676798918
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2022,0,0,<NA>,<NA>,0.94
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2023,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2024,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2025,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2026,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2027,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2028,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2029,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2030,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2031,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2032,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2033,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2034,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2035,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2036,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2037,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2038,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2039,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2040,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2041,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2042,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2043,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2044,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2045,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2046,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2047,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2048,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2049,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2050,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2051,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2052,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2053,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2054,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2055,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2056,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2057,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2058,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2059,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2060,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2061,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2062,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2063,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2064,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2065,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2066,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2067,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2068,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2069,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2070,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2071,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2072,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2073,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2074,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2075,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2076,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2077,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2078,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2079,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2080,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2081,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2082,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2083,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2084,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2085,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2086,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2087,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2088,0,0,<NA>,<NA>,0.95
je-routine-gavi,"JE: JE, with, routine",JE,total,routine,IDN,Indonesia,2089,0,0,<NA>,<NA>,0.95
